score_date,code,name,total_score,is_buy_strong_candidate,outcome_30d,benchmark_30d,alpha_30d,net_alpha_30d,round_trip_cost_bps,strategy,state,reason
2026-04-27,002648,卫星化学,45.54,True,-15.026833631484793,3.707856925769515,-18.734690557254307,-18.934690557254306,20.0,v2,reject,LOW_VOLUME
2026-04-27,002736,国信证券,29.06,False,-6.642066420664216,3.707856925769515,-10.34992334643373,-10.54992334643373,20.0,v1,reject,BELOW_MA60
2026-04-27,002736,国信证券,29.06,False,-6.642066420664216,3.707856925769515,-10.34992334643373,-10.54992334643373,20.0,v2,reject,BELOW_MA60
2026-04-27,600019,宝钢股份,25.88,False,-4.292527821939595,3.707856925769515,-8.00038474770911,-8.200384747709109,20.0,v1,reject,BELOW_MA60
2026-04-27,600019,宝钢股份,25.88,False,-4.292527821939595,3.707856925769515,-8.00038474770911,-8.200384747709109,20.0,v2,reject,BELOW_MA60
2026-04-27,600023,浙能电力,35.77,False,4.152249134948094,3.707856925769515,0.444392209178579,0.244392209178579,20.0,v1,pass,PASS
2026-04-27,600023,浙能电力,35.77,False,4.152249134948094,3.707856925769515,0.444392209178579,0.244392209178579,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-27,600036,招商银行,33.88,False,-6.043676993397673,3.707856925769515,-9.751533919167187,-9.951533919167186,20.0,v1,reject,BELOW_MA120
2026-04-27,600036,招商银行,33.88,False,-6.043676993397673,3.707856925769515,-9.751533919167187,-9.951533919167186,20.0,v2,reject,BELOW_MA120
2026-04-27,600089,特变电工,28.03,False,-1.7345399698340924,3.707856925769515,-5.442396895603608,-5.642396895603608,20.0,v1,reject,BELOW_MA60
2026-04-27,600089,特变电工,28.03,False,-1.7345399698340924,3.707856925769515,-5.442396895603608,-5.642396895603608,20.0,v2,reject,BELOW_MA60
2026-04-27,600362,江西铜业,30.4,False,-1.3395847287341,3.707856925769515,-5.047441654503615,-5.247441654503615,20.0,v1,reject,BELOW_MA60
2026-04-27,600362,江西铜业,30.4,False,-1.3395847287341,3.707856925769515,-5.047441654503615,-5.247441654503615,20.0,v2,reject,BELOW_MA60
2026-04-27,600785,新华百货,25.39,False,-7.365939893930451,3.707856925769515,-11.073796819699965,-11.273796819699964,20.0,v1,reject,BELOW_MA60
2026-04-27,600785,新华百货,25.39,False,-7.365939893930451,3.707856925769515,-11.073796819699965,-11.273796819699964,20.0,v2,reject,BELOW_MA60
2026-04-27,600900,长江电力,39.5,False,-0.375093773443369,3.707856925769515,-4.0829506992128834,-4.282950699212884,20.0,v1,reject,BELOW_MA60
2026-04-27,600900,长江电力,39.5,False,-0.375093773443369,3.707856925769515,-4.0829506992128834,-4.282950699212884,20.0,v2,reject,BELOW_MA60
2026-04-27,600938,中国海油,43.58,False,-12.029881504379192,3.707856925769515,-15.737738430148706,-15.937738430148706,20.0,v1,reject,LOW_VOLUME
2026-04-27,600938,中国海油,43.58,False,-12.029881504379192,3.707856925769515,-15.737738430148706,-15.937738430148706,20.0,v2,reject,LOW_VOLUME
2026-04-27,600941,中国移动,37.22,False,2.3036649214659644,3.707856925769515,-1.4041920043035505,-1.6041920043035505,20.0,v1,reject,BELOW_MA120
2026-04-27,600941,中国移动,37.22,False,2.3036649214659644,3.707856925769515,-1.4041920043035505,-1.6041920043035505,20.0,v2,reject,BELOW_MA120
2026-04-27,600999,招商证券,29.89,False,15.669700910273065,3.707856925769515,11.961843984503549,11.76184398450355,20.0,v1,reject,BELOW_MA60
2026-04-27,600999,招商证券,29.89,False,15.669700910273065,3.707856925769515,11.961843984503549,11.76184398450355,20.0,v2,reject,BELOW_MA60
2026-04-27,601088,中国神华,39.91,False,-1.41085934159898,3.707856925769515,-5.1187162673684945,-5.318716267368495,20.0,v1,pass,PASS
2026-04-27,601088,中国神华,39.91,False,-1.41085934159898,3.707856925769515,-5.1187162673684945,-5.318716267368495,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-27,601138,工业富联,42.43,False,4.118959107806686,3.707856925769515,0.41110218203717075,0.21110218203717074,20.0,v1,pass,PASS
2026-04-27,601138,工业富联,42.43,False,4.118959107806686,3.707856925769515,0.41110218203717075,0.21110218203717074,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-27,601179,中国西电,34.5,False,-3.9598108747045058,3.707856925769515,-7.667667800474021,-7.867667800474021,20.0,v1,pass,PASS
2026-04-27,601179,中国西电,34.5,False,-3.9598108747045058,3.707856925769515,-7.667667800474021,-7.867667800474021,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-27,601225,陕西煤业,38.22,False,-2.9550827423167836,3.707856925769515,-6.662939668086299,-6.862939668086299,20.0,v1,pass,PASS
2026-04-27,601225,陕西煤业,38.22,False,-2.9550827423167836,3.707856925769515,-6.662939668086299,-6.862939668086299,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-27,601288,农业银行,27.48,False,-8.959537572254339,3.707856925769515,-12.667394498023853,-12.867394498023852,20.0,v1,reject,BELOW_MA120
2026-04-27,601288,农业银行,27.48,False,-8.959537572254339,3.707856925769515,-12.667394498023853,-12.867394498023852,20.0,v2,reject,BELOW_MA120
2026-04-27,601398,工商银行,25.34,False,-4.394141145139818,3.707856925769515,-8.101998070909332,-8.301998070909331,20.0,v1,reject,BELOW_MA120
2026-04-27,601398,工商银行,25.34,False,-4.394141145139818,3.707856925769515,-8.101998070909332,-8.301998070909331,20.0,v2,reject,BELOW_MA120
2026-04-27,601600,中国铝业,46.6,True,-1.16861435726211,3.707856925769515,-4.876471283031625,-5.076471283031625,20.0,v1,reject,BELOW_MA60
2026-04-27,601600,中国铝业,46.6,True,-1.16861435726211,3.707856925769515,-4.876471283031625,-5.076471283031625,20.0,v2,reject,BELOW_MA60
2026-04-27,601668,中国建筑,24.46,False,-1.663201663201641,3.707856925769515,-5.371058588971156,-5.571058588971156,20.0,v1,reject,BELOW_MA60
2026-04-27,601668,中国建筑,24.46,False,-1.663201663201641,3.707856925769515,-5.371058588971156,-5.571058588971156,20.0,v2,reject,BELOW_MA60
2026-04-27,601728,中国电信,31.26,False,-0.5008347245409106,3.707856925769515,-4.208691650310426,-4.408691650310426,20.0,v1,reject,BELOW_MA120
2026-04-27,601728,中国电信,31.26,False,-0.5008347245409106,3.707856925769515,-4.208691650310426,-4.408691650310426,20.0,v2,reject,BELOW_MA120
2026-04-27,601857,中国石油,35.92,False,-9.364548494983282,3.707856925769515,-13.072405420752798,-13.272405420752797,20.0,v1,reject,LOW_VOLUME
2026-04-27,601857,中国石油,35.92,False,-9.364548494983282,3.707856925769515,-13.072405420752798,-13.272405420752797,20.0,v2,reject,LOW_VOLUME
2026-04-27,601899,紫金矿业,48.58,True,-5.840286054827182,3.707856925769515,-9.548142980596698,-9.748142980596697,20.0,v1,reject,BELOW_MA60
2026-04-27,601899,紫金矿业,48.58,True,-5.840286054827182,3.707856925769515,-9.548142980596698,-9.748142980596697,20.0,v2,reject,BELOW_MA60
2026-04-27,601933,永辉超市,11.92,False,-2.849740932642486,3.707856925769515,-6.5575978584120005,-6.757597858412001,20.0,v1,reject,BELOW_MA60
2026-04-27,601933,永辉超市,11.92,False,-2.849740932642486,3.707856925769515,-6.5575978584120005,-6.757597858412001,20.0,v2,reject,BELOW_MA60
2026-04-27,601939,建设银行,26.48,False,5.785123966942152,3.707856925769515,2.077267041172637,1.8772670411726369,20.0,v1,reject,LOW_VOLUME
2026-04-27,601939,建设银行,26.48,False,5.785123966942152,3.707856925769515,2.077267041172637,1.8772670411726369,20.0,v2,reject,LOW_VOLUME
2026-04-27,601988,中国银行,25.7,False,1.736111111111116,3.707856925769515,-1.9717458146583988,-2.171745814658399,20.0,v1,reject,LOW_VOLUME
2026-04-27,601988,中国银行,25.7,False,1.736111111111116,3.707856925769515,-1.9717458146583988,-2.171745814658399,20.0,v2,reject,LOW_VOLUME
2026-04-27,601991,大唐发电,31.15,False,88.64197530864197,3.707856925769515,84.93411838287246,84.73411838287245,20.0,v1,pass,PASS
2026-04-27,601991,大唐发电,31.15,False,88.64197530864197,3.707856925769515,84.93411838287246,84.73411838287245,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-27,603606,东方电缆,46.5,True,-30.338480736234597,3.707856925769515,-34.04633766200411,-34.246337662004116,20.0,v1,pass,PASS
2026-04-27,603606,东方电缆,46.5,True,-30.338480736234597,3.707856925769515,-34.04633766200411,-34.246337662004116,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-28,601288,农业银行,27.48,False,-10.404624277456643,3.1516053305759906,-13.556229608032634,-13.756229608032633,20.0,v1,reject,BELOW_MA120
2026-04-28,601288,农业银行,27.48,False,-10.404624277456643,3.1516053305759906,-13.556229608032634,-13.756229608032633,20.0,v2,reject,BELOW_MA120
2026-04-29,000786,北新建材,40.92,False,-10.854870775347901,2.1590944525865963,-13.013965227934499,-13.213965227934498,20.0,v1,reject,BELOW_MA60
2026-04-29,000786,北新建材,40.92,False,-10.854870775347901,2.1590944525865963,-13.013965227934499,-13.213965227934498,20.0,v2,reject,BELOW_MA60
2026-04-29,000963,华东医药,45.62,True,-13.059033989266544,2.1590944525865963,-15.218128441853139,-15.418128441853138,20.0,v1,reject,BELOW_MA60
2026-04-29,000963,华东医药,45.62,True,-13.059033989266544,2.1590944525865963,-15.218128441853139,-15.418128441853138,20.0,v2,reject,BELOW_MA60
2026-04-29,002050,三花智控,48.23,True,22.078804347826097,2.1590944525865963,19.9197098952395,19.7197098952395,20.0,v1,reject,BELOW_MA60
2026-04-29,002050,三花智控,48.23,True,22.078804347826097,2.1590944525865963,19.9197098952395,19.7197098952395,20.0,v2,reject,BELOW_MA60
2026-04-29,002119,康强电子,29.44,False,10.576923076923084,2.1590944525865963,8.417828624336487,8.217828624336487,20.0,v1,reject,BELOW_MA60
2026-04-29,002119,康强电子,29.44,False,10.576923076923084,2.1590944525865963,8.417828624336487,8.217828624336487,20.0,v2,reject,BELOW_MA60
2026-04-29,002201,九鼎新材,23.92,False,-20.645161290322577,2.1590944525865963,-22.804255742909174,-23.004255742909173,20.0,v1,pass,PASS
2026-04-29,002201,九鼎新材,23.92,False,-20.645161290322577,2.1590944525865963,-22.804255742909174,-23.004255742909173,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,002475,立讯精密,41.79,False,6.89753863766458,2.1590944525865963,4.7384441850779835,4.538444185077983,20.0,v1,pass,PASS
2026-04-29,002475,立讯精密,41.79,False,6.89753863766458,2.1590944525865963,4.7384441850779835,4.538444185077983,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,002594,比亚迪,42.85,False,-8.453510436432643,2.1590944525865963,-10.612604889019238,-10.812604889019237,20.0,v1,pass,PASS
2026-04-29,002594,比亚迪,42.85,False,-8.453510436432643,2.1590944525865963,-10.612604889019238,-10.812604889019237,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,002648,卫星化学,45.54,True,-19.6896551724138,2.1590944525865963,-21.848749625000398,-22.048749625000397,20.0,v1,reject,LOW_VOLUME
2026-04-29,002648,卫星化学,45.54,True,-19.6896551724138,2.1590944525865963,-21.848749625000398,-22.048749625000397,20.0,v2,reject,LOW_VOLUME
2026-04-29,002736,国信证券,29.06,False,-7.755474452554756,2.1590944525865963,-9.914568905141351,-10.11456890514135,20.0,v1,reject,BELOW_MA60
2026-04-29,002736,国信证券,29.06,False,-7.755474452554756,2.1590944525865963,-9.914568905141351,-10.11456890514135,20.0,v2,reject,BELOW_MA60
2026-04-29,600019,宝钢股份,25.88,False,-5.180533751962324,2.1590944525865963,-7.33962820454892,-7.5396282045489205,20.0,v1,reject,BELOW_MA60
2026-04-29,600019,宝钢股份,25.88,False,-5.180533751962324,2.1590944525865963,-7.33962820454892,-7.5396282045489205,20.0,v2,reject,BELOW_MA60
2026-04-29,600023,浙能电力,39.55,False,10.016977928692716,2.1590944525865963,7.85788347610612,7.65788347610612,20.0,v1,pass,PASS
2026-04-29,600023,浙能电力,39.55,False,10.016977928692716,2.1590944525865963,7.85788347610612,7.65788347610612,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,600036,招商银行,33.88,False,-3.989898989898988,2.1590944525865963,-6.148993442485584,-6.348993442485584,20.0,v1,reject,BELOW_MA60
2026-04-29,600036,招商银行,33.88,False,-3.989898989898988,2.1590944525865963,-6.148993442485584,-6.348993442485584,20.0,v2,reject,BELOW_MA60
2026-04-29,600089,特变电工,28.03,False,-5.88673621460506,2.1590944525865963,-8.045830667191655,-8.245830667191655,20.0,v1,reject,BELOW_MA60
2026-04-29,600089,特变电工,28.03,False,-5.88673621460506,2.1590944525865963,-8.045830667191655,-8.245830667191655,20.0,v2,reject,BELOW_MA60
2026-04-29,600362,江西铜业,30.4,False,-1.8970189701897122,2.1590944525865963,-4.056113422776308,-4.256113422776308,20.0,v1,reject,BELOW_MA60
2026-04-29,600362,江西铜业,30.4,False,-1.8970189701897122,2.1590944525865963,-4.056113422776308,-4.256113422776308,20.0,v2,reject,BELOW_MA60
2026-04-29,600785,新华百货,17.06,False,-2.527075812274382,2.1590944525865963,-4.686170264860978,-4.886170264860978,20.0,v1,reject,BELOW_MA60
2026-04-29,600785,新华百货,17.06,False,-2.527075812274382,2.1590944525865963,-4.686170264860978,-4.886170264860978,20.0,v2,reject,BELOW_MA60
2026-04-29,600900,长江电力,39.5,False,3.8159371492704874,2.1590944525865963,1.6568426966838912,1.4568426966838912,20.0,v1,reject,BELOW_MA120
2026-04-29,600900,长江电力,39.5,False,3.8159371492704874,2.1590944525865963,1.6568426966838912,1.4568426966838912,20.0,v2,reject,BELOW_MA120
2026-04-29,600938,中国海油,43.58,False,-13.628363087754591,2.1590944525865963,-15.787457540341187,-15.987457540341186,20.0,v1,reject,LOW_VOLUME
2026-04-29,600938,中国海油,43.58,False,-13.628363087754591,2.1590944525865963,-15.787457540341187,-15.987457540341186,20.0,v2,reject,LOW_VOLUME
2026-04-29,600941,中国移动,37.22,False,2.599689280165718,2.1590944525865963,0.4405948275791216,0.2405948275791216,20.0,v1,reject,BELOW_MA120
2026-04-29,600941,中国移动,37.22,False,2.599689280165718,2.1590944525865963,0.4405948275791216,0.2405948275791216,20.0,v2,reject,BELOW_MA120
2026-04-29,600999,招商证券,29.89,False,8.232291001914493,2.1590944525865963,6.073196549327897,5.873196549327897,20.0,v1,reject,BELOW_MA60
2026-04-29,600999,招商证券,29.89,False,8.232291001914493,2.1590944525865963,6.073196549327897,5.873196549327897,20.0,v2,reject,BELOW_MA60
2026-04-29,601088,中国神华,39.91,False,-0.35431429762400324,2.1590944525865963,-2.5134087502105995,-2.7134087502105997,20.0,v1,pass,PASS
2026-04-29,601088,中国神华,39.91,False,-0.35431429762400324,2.1590944525865963,-2.5134087502105995,-2.7134087502105997,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,601138,工业富联,42.43,False,9.002932551319653,2.1590944525865963,6.843838098733056,6.643838098733056,20.0,v1,pass,PASS
2026-04-29,601138,工业富联,42.43,False,9.002932551319653,2.1590944525865963,6.843838098733056,6.643838098733056,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,601179,中国西电,34.5,False,-5.364431486880461,2.1590944525865963,-7.523525939467057,-7.7235259394670575,20.0,v1,reject,LOW_VOLUME
2026-04-29,601179,中国西电,34.5,False,-5.364431486880461,2.1590944525865963,-7.523525939467057,-7.7235259394670575,20.0,v2,reject,LOW_VOLUME
2026-04-29,601225,陕西煤业,38.22,False,-2.0283199387676865,2.1590944525865963,-4.187414391354283,-4.387414391354283,20.0,v1,pass,PASS
2026-04-29,601225,陕西煤业,38.22,False,-2.0283199387676865,2.1590944525865963,-4.187414391354283,-4.387414391354283,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,601288,农业银行,27.48,False,-11.031518624641844,2.1590944525865963,-13.190613077228441,-13.39061307722844,20.0,v1,reject,BELOW_MA120
2026-04-29,601288,农业银行,27.48,False,-11.031518624641844,2.1590944525865963,-13.190613077228441,-13.39061307722844,20.0,v2,reject,BELOW_MA120
2026-04-29,601398,工商银行,25.34,False,-4.3824701195219085,2.1590944525865963,-6.541564572108505,-6.741564572108505,20.0,v1,reject,BELOW_MA120
2026-04-29,601398,工商银行,25.34,False,-4.3824701195219085,2.1590944525865963,-6.541564572108505,-6.741564572108505,20.0,v2,reject,BELOW_MA120
2026-04-29,601600,中国铝业,46.6,True,-2.1440823327615766,2.1590944525865963,-4.303176785348173,-4.503176785348173,20.0,v1,reject,BELOW_MA60
2026-04-29,601600,中国铝业,46.6,True,-2.1440823327615766,2.1590944525865963,-4.303176785348173,-4.503176785348173,20.0,v2,reject,BELOW_MA60
2026-04-29,601668,中国建筑,24.46,False,-0.20703933747411307,2.1590944525865963,-2.3661337900607093,-2.5661337900607095,20.0,v1,reject,BELOW_MA60
2026-04-29,601668,中国建筑,24.46,False,-0.20703933747411307,2.1590944525865963,-2.3661337900607093,-2.5661337900607095,20.0,v2,reject,BELOW_MA60
2026-04-29,601728,中国电信,31.26,False,0.6622516556291425,2.1590944525865963,-1.4968427969574538,-1.6968427969574538,20.0,v1,reject,BELOW_MA120
2026-04-29,601728,中国电信,31.26,False,0.6622516556291425,2.1590944525865963,-1.4968427969574538,-1.6968427969574538,20.0,v2,reject,BELOW_MA120
2026-04-29,601857,中国石油,35.92,False,-11.020408163265305,2.1590944525865963,-13.179502615851902,-13.379502615851901,20.0,v1,pass,PASS
2026-04-29,601857,中国石油,35.92,False,-11.020408163265305,2.1590944525865963,-13.179502615851902,-13.379502615851901,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,601899,紫金矿业,48.58,True,-8.194233687405173,2.1590944525865963,-10.35332813999177,-10.55332813999177,20.0,v1,reject,BELOW_MA60
2026-04-29,601899,紫金矿业,48.58,True,-8.194233687405173,2.1590944525865963,-10.35332813999177,-10.55332813999177,20.0,v2,reject,BELOW_MA60
2026-04-29,601933,永辉超市,11.92,False,-3.4031413612565453,2.1590944525865963,-5.562235813843142,-5.762235813843142,20.0,v1,reject,BELOW_MA60
2026-04-29,601933,永辉超市,11.92,False,-3.4031413612565453,2.1590944525865963,-5.562235813843142,-5.762235813843142,20.0,v2,reject,BELOW_MA60
2026-04-29,601939,建设银行,26.48,False,2.9561671763506547,2.1590944525865963,0.7970727237640585,0.5970727237640585,20.0,v1,reject,LOW_VOLUME
2026-04-29,601939,建设银行,26.48,False,2.9561671763506547,2.1590944525865963,0.7970727237640585,0.5970727237640585,20.0,v2,reject,LOW_VOLUME
2026-04-29,601988,中国银行,25.7,False,1.2048192771084487,2.1590944525865963,-0.9542751754781476,-1.1542751754781475,20.0,v1,reject,LOW_VOLUME
2026-04-29,601988,中国银行,25.7,False,1.2048192771084487,2.1590944525865963,-0.9542751754781476,-1.1542751754781475,20.0,v2,reject,LOW_VOLUME
2026-04-29,601991,大唐发电,31.15,False,100.46620046620048,2.1590944525865963,98.30710601361388,98.10710601361387,20.0,v1,pass,PASS
2026-04-29,601991,大唐发电,31.15,False,100.46620046620048,2.1590944525865963,98.30710601361388,98.10710601361387,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-29,603606,东方电缆,46.5,True,-29.53147184098438,2.1590944525865963,-31.690566293570978,-31.890566293570977,20.0,v1,pass,PASS
2026-04-29,603606,东方电缆,46.5,True,-29.53147184098438,2.1590944525865963,-31.690566293570978,-31.890566293570977,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-04-30,601288,农业银行,27.48,False,-10.518731988472629,1.764188288252666,-12.282920276725296,-12.482920276725295,20.0,v1,reject,BELOW_MA120
2026-04-30,601288,农业银行,27.48,False,-10.518731988472629,1.764188288252666,-12.282920276725296,-12.482920276725295,20.0,v2,reject,BELOW_MA120
2026-05-01,601288,农业银行,27.48,False,-7.22543352601156,1.764188288252666,-8.989621814264225,-9.189621814264225,20.0,v1,reject,BELOW_MA120
2026-05-01,601288,农业银行,27.48,False,-7.22543352601156,1.764188288252666,-8.989621814264225,-9.189621814264225,20.0,v2,reject,BELOW_MA120
2026-05-04,601288,农业银行,27.48,False,-7.658959537572263,2.230977407323431,-9.889936944895695,-10.089936944895694,20.0,v1,reject,BELOW_MA120
2026-05-04,601288,农业银行,27.48,False,-7.658959537572263,2.230977407323431,-9.889936944895695,-10.089936944895694,20.0,v2,reject,BELOW_MA120
2026-05-11,000786,北新建材,40.92,False,-17.966360856269116,-3.0297707518821326,-14.936590104386983,-15.136590104386983,20.0,v1,reject,BELOW_MA60
2026-05-11,000786,北新建材,40.92,False,-17.966360856269116,-3.0297707518821326,-14.936590104386983,-15.136590104386983,20.0,v2,reject,BELOW_MA60
2026-05-11,000963,华东医药,45.62,True,-16.115453998797356,-3.0297707518821326,-13.085683246915224,-13.285683246915223,20.0,v1,reject,BELOW_MA60
2026-05-11,000963,华东医药,45.62,True,-16.115453998797356,-3.0297707518821326,-13.085683246915224,-13.285683246915223,20.0,v2,reject,BELOW_MA60
2026-05-11,002050,三花智控,48.23,True,-8.125362739408004,-3.0297707518821326,-5.0955919875258715,-5.295591987525872,20.0,v1,pass,PASS
2026-05-11,002050,三花智控,48.23,True,-8.125362739408004,-3.0297707518821326,-5.0955919875258715,-5.295591987525872,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-11,002119,康强电子,29.44,False,16.651583710407248,-3.0297707518821326,19.68135446228938,19.48135446228938,20.0,v1,pass,PASS
2026-05-11,002119,康强电子,29.44,False,16.651583710407248,-3.0297707518821326,19.68135446228938,19.48135446228938,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-11,002201,九鼎新材,23.92,False,-23.340321453529,-3.0297707518821326,-20.310550701646868,-20.510550701646867,20.0,v1,reject,LOW_VOLUME
2026-05-11,002201,九鼎新材,23.92,False,-23.340321453529,-3.0297707518821326,-20.310550701646868,-20.510550701646867,20.0,v2,reject,LOW_VOLUME
2026-05-11,002475,立讯精密,41.79,False,-8.835130160399684,-3.0297707518821326,-5.8053594085175515,-6.005359408517552,20.0,v1,reject,LOW_VOLUME
2026-05-11,002475,立讯精密,41.79,False,-8.835130160399684,-3.0297707518821326,-5.8053594085175515,-6.005359408517552,20.0,v2,reject,LOW_VOLUME
2026-05-11,002594,比亚迪,42.85,False,-8.128374325134969,-3.0297707518821326,-5.098603573252836,-5.298603573252836,20.0,v1,pass,PASS
2026-05-11,002594,比亚迪,42.85,False,-8.128374325134969,-3.0297707518821326,-5.098603573252836,-5.298603573252836,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-11,002648,卫星化学,45.54,True,-10.275502606105725,-3.0297707518821326,-7.2457318542235924,-7.445731854223593,20.0,v1,pass,PASS
2026-05-11,002648,卫星化学,45.54,True,-10.275502606105725,-3.0297707518821326,-7.2457318542235924,-7.445731854223593,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-11,002736,国信证券,29.06,False,-8.186046511627909,-3.0297707518821326,-5.1562757597457765,-5.356275759745777,20.0,v1,reject,BELOW_MA60
2026-05-11,002736,国信证券,29.06,False,-8.186046511627909,-3.0297707518821326,-5.1562757597457765,-5.356275759745777,20.0,v2,reject,BELOW_MA60
2026-05-11,600019,宝钢股份,27.9,False,-13.076923076923075,-3.0297707518821326,-10.047152325040942,-10.247152325040942,20.0,v1,reject,BELOW_MA60
